Tweets,Polarity,Tweets1,Polarity1
I don't want see anybody because of covid 19 or Corona . ,0.0,According to Happy INC is only supporting government. Government run by Thackeray si Aghadi specially Congress not responsible for spread of Moved-19 as they are not decision makers in Ah. That a joke .And this party tried fir failure of lock down who say lock down is failed.,0.019929453262786598
With mitigation have been able to keep corona/covid-19 related deaths low/projected 100K to above 200K. Projected that without mitigation deaths would be upward of 2 million. Hovering a little above 100K/one death is too many/will continue to work to mitigate virus(es).,0.0625,The government was busy in fussing on emigrant labourers. I think they did not take the lockdown forms seriously. Had to see now people are suffering. ,-0.11666666666666665
"38 new corona positive cases in Assam raised COVID-19 tally 2,153 https://northeastupdate.in/38-new-corona-positive-cases-in-assam-raised-covid-19-tally-2153/ via @UpdateNortheast @himantabiswa @CMOfficeAssam @sarbanandsonwal @nhm_assam #COVID19",0.18181818181818182,"It is clear that 4 stages of Lockdown have not produced the desired results. Now that the Lockdown has failed, we would like to know what is the government's plan going forward : Peri @RahulGandhi #RahulGandhiVoiceOfIndia",-0.19999999999999998
Hopeful that as sates begin to reopen we can return to better than normal. US was doing really well before corona/covid-19/viruses. Governors are advised that NG is available should they need assistance to deter violence/looting. Recent job numbers look good after losses.,0.325,"Is government will impose lockdown 5, in spite of previous failing? They could manage the emigrants even in better way in month of March, but they didn't. It seems that they are forwarding without better plan!!",0.37152777777777785
#DawoodIbrahim tested positive for COVID-19 Indians to corona : ,0.22727272727272727,Government should file a case against CBN for violating lock down rules. His is high time when YCP MLAs are doing social service TDP filed case before High Court and got it issued notices. He should not take lenient view at this time. ,0.13955555555555554
The United Arab Emirates global efforts in response to the noval Corona Virus disease (#COVID-19). #UAE #Nepal @MoFAICUAE,0.0,"Life has to go back to normal eventually. countries are lifting the lockdown restrictions, economic activities are resuming. its now up to individuals to keep themselves and their families safe. The governments have done all they could ",0.2125
Let's follow government directives in the fight against Covid-19. Corona iko Mtaani saizi. Tukae rada! ,0.0,"The #lockdown target has not been achieved in 60 days. The disease is spreading. Therefore, we need clarity on the position of the government. After all, what is the government's strategy?: Peri @RahulGandhi #RahulGandhiVoiceOfIndia #RahulGandhi @K_T_L @TNCCITSMDept @TN_PYC",0.0
Touch Tool #stylus #covid_19 #keychain #elevator #corporate #door #business #smallbiz #NewYorkCity #nyc #pandemic #corona #giveaway #employee #Workathome #tradeshow #keys #key #carkey #NewYork #trendy #musthave #notouch #ATM #button #opendoor #returningtowork #WorkFromHome #yes,0.19999999999999998,It's Congress Governments that are trying to fail Lockdown and containing CoronaVirus. ,-0.5
Lahore seems to be the epicentre of corona Virus. DIKHAN has been the Newzealand free of covid-19 where people have nothing to worried about. Feeling like corona is another living being lahoris having it in the sirrriii paeeee. #coronavirusinpakistan,0.4,"Now we cannot blame on jamaati. Of you want to blame then blame to government, administration, state government. They've fail to follow proper lockdown rules.",-0.25
Sri Lankan president is controlling covid 19 successfully .we must pay gratitude to him.we can win corona virus soon. #Gotabaya #president,0.775,Will the government love the idea of controlling citizens life even after the anaemic is gone? Will it let you live life the way you remember it to be before the lockdown?,0.3181818181818182
‘They will turn India into Italy’: UP CM stings Rahul Gandhi over Covid-19 darts - india news - Hindustan Times https://www.hindustantimes.com/india-news/will-turn-india-into-italy-yogi-adityanath-stings-rahul-gandhi-over-covid-19-response/story-8zGKMQI7mLKuAqojQphdTN.html Probably Yogi ji doesn't know Italy is in much better position now with active Corona cases decreasing everyday.,0.05555555555555556,"@RahulGandhi lock down has not failed, maharashtra government has failed to manage could 19 situation due to which other states and whole of india is suffering",-0.07592592592592592
Last updated: 2020-06-05 14:05:01+00:00GMT Coronavirus [COVID-19] Cases: 6737870 Deaths: 393784 #corona #coronavirus #COVID19,0.0,"It is clear that 4 stages of Lockdown have not produced the desired results. Now that the Lockdown has failed, we would like to know what is the government's plan going forward : Peri @RahulGandhi #RahulGandhiVoiceOfIndia – at Baker, Jharkand",-0.19999999999999998
"THAT'S SHOCKING ANXIETY AMID CORONA-VIRUS PANDEMIC TIME; PRESENT ONGOING U S HUMANITY PROTEST POSSIBLY CAN.SPREAD COVID 19 MORE FASTER ? Over 1,000 coronavirus deaths reported in the past 24 hours. Officials fear protests will drive up numbers ",-0.15,"It is clear that 4 stages of Lockdown have not produced the desired results. Now that the Lockdown has failed, we would like to know what is the government's plan going forward : Peri @RahulGandhi #RahulGandhiVoiceOfIndia",-0.19999999999999998
Goodbye Corona!!! (My Sharona and COVID-19 Parody) https://youtu.be/-2cFN2iC9u8 via @YouTube,0.0,"It is clear that 4 stages of Lockdown have not produced the desired results. Now that the Lockdown has failed, we would like to know what is the government's plan going forward : Peri @RahulGandhi i #RahulGandhiVoiceOfIndia",-0.19999999999999998
"My article on how to be safe from cyber criminals during Covid-19 epidemic, published in @TheWeekLive magzine. @nambiji. Be safe from Corona as well as cyber criminals . #WashYourHands and also #WashYourCyberHands. Click to read the article. https://www.theweek.in/news/sci-tech/2020/06/05/rise-in-ransomwares-using-corona-as-theme-covidlock-the-latest.amp.html?__twitter_impression=true",0.5,"It is clear that 4 stages of Lockdown have not produced the desired results. Now that the Lockdown has failed, we would like to know what is the government's plan going forward : @RahulGandhi i #RahulGandhiVoiceOfIndia",-0.19999999999999998
'Niketha's experience was invaluable and we cannot thank her enough.' Could Niketha support your #charity? Email contact@blume.life with ‘Corona Support’ in subject line to request FREE COVID-19 support for #charities. #SocEnt #Diversity #WomenInSTEM,0.07777777777777779,"It is clear that 4 stages of Lockdown have not produced the desired results. Now that the Lockdown has failed, we would like to know what is the government's plan going forward : Peri @RahulGandhi #RahulGandhiVoiceOfIndia",-0.19999999999999998
"#promote_all_college_student Exams come &amp; go, corona don't, please consider the problems of students. We know exams are important but not at the cost of our lives. In this #covid-19 pandemic It's better to #cancelfinalyearexams",0.45,Did you approve Minister @ali20waheed to hold meetings during a lockdown. if you expect government to run in a situation like this you should expect the same from Majlis too.even a budget is approved by them. here is a recent photo of a tourism meeting without mass. ,0.0
"Ayurvedic medicine derived from panchgavya (Cow's Milk,butter,ghee,dung and urine) is Gujarat's serious bid to ward off Corona virus.Clinical trials to test efficiency of the medicine on COVID-19 patients to begin Soon. #UsePanchagavyas_PreventCorona",-0.23333333333333334,Government to Public Must for Run #lockdownmemes #lockdownindia #lockdownfun #lockdownsouthafrica #lockdown3 #lockdownfood #lockdownbirthday #lockdown2020 #lockdownsessions #lockdownart #lockdowndiaries #lockdown #lockdownrecipes #lockdownsa #lockdownlife #LiquorShopsOpen,0.0
"So, really, what happened? Why were we in lockdown for months? Who's responsible for the panic surrounding the corona virus? Ex-New York Times reporter Alex Berenson: Unreported truths about COVID-19 and lockdowns https://fxn.ws/3gZHa8M #FoxNews",0.2,Actually the draconian government is taking benefits of lockdown to trap the vocal citizens of india.,0.0
#DawoodIbrahim tested positive COVID -19 Everyone to Corona : ,0.22727272727272727,"Presently India is@world not in terms of daily new corona cases and with this speed we will be world #1 within-days. Situation in worsening day by day Government is easing rules of lockdown due to it's limitations,but we have to be more cautious Deep your kiss and familysafe ",0.08522727272727272
"As per me , Govt has to announce now Corona Covid 19 is now spreading at community level ....I am getting news from some of my known that their family members found positive in #COVID19 #COVID19India #community_level_spreading",0.22727272727272727,"Two months of the Coronavirus lockdown have done what successive governments could not do in 25 years with over Is 5,000 core at their disposal - clean up the Lamina river ",0.3666666666666667
"My sealed street in Islamabad due to Covid 19 (only humans, bikers, cars and a few cats and dog can pass by this strip, rest no Corona virus on any truck can enter. Govt is awake #coronavirusinpakistan",-0.10833333333333334,Imraniyat they always recognise things after loss so after infected all population and crying on Mind government now they want lockdown level of understanding is zero. Only point scoring and politics PTI and of are senseless .,-0.1
#DawoodIbrahim tasted positive for covid-19. Meanwhile Indian police to corona: ,0.22727272727272727,It's fun to see @BMTC_BENGALURU over filled visual on #Canada news #Canada 18 Hope the government gets away with stupid #lockdown,-0.024999999999999994
Yes BJP is failed against corona(COVID-19)..,-0.5,in Lockdown 4.0 Delhi Government insure to open public parts but the parts are closed. Kindly open 1) Coronation Dark near Burri Pass. 2) Nirankari Round Dear burri pass. @ArvindKejriwal @CMODelhi @Sanjeev_aap @AamAadmiParty @AAPDelhi – at Coronation Dark,-0.0625
Dawwod ibrahim tested positive for covid-19 Meanwhile corona: #DawoodIbrahim,0.22727272727272727,"When of says lock down questions are asked about implementation, usefulness along with condemnation! When pp want to come back to normal life, ignoring warnings, the anaemic will play its role too! Congress is he bent on criticising whatever government does, without solutions!",0.013310185185185175
#DawoodIbrahim tested positive to Covid-19..!! Le People to Corona : ,0.35511363636363635,"The Mind of Lockdown opened and Lasted in States look like the State government Have given up on Moved 19. An,Gutkha, Liquors shop,are opened and Office and Company are still on Old.Surprising. #COVID19India #Rajasthan #MaharastraBachao #TamilNaduCoronaupdate #MPFightsCorona",0.0
#DawoodIbrahim caught COVID-19 Me to Corona :- ,0.0,During #lockdown many patients have normal delivery in #government facilities. #ThankYou respected #DOCTOR . #SaluteToService . In this hard time &amp; hectic schedule very wonderful job by you sir. God bless you all. @PS_HFWD_GUJ @MoHFW_GUJARAT @PMOIndia @CMOGuj @InfoGujarat,0.33958333333333335
73% died (~ 1342) due to Corona in Pakistan were in the 50-79 age bracket. While 61% that were/are COVID-19 positive are in the 10-49 age bracket. Ref: (http://covid.gov.pk/stats/pakistan),-0.2159090909090909,One wedding where we were supposed to do door was cut short & preformed with Pain rituals as per government rules &amp; maintaining social distending in Lockdown period yesterday at Bhilwara.we congratulate s Shan… http://www.instagram.com/p/CAogDsyJlvx/?igshid=1gm2755kbt6o0,0.016666666666666666
#DawoodIbrahim tasted positive for covid-19. Meanwhile Indian police to corona: ,0.22727272727272727,"There were Ober and La during the lockdown when people and patients needed them the most incise of emergency?Or when patients had to go for tests or analysis centers etc?Those who did not have their own transport why did Ober, Old and Delhi Government did not think of them then?",0.4000000000000001
Covid-19 Corona Warriors are being humiliated at AIIMS. Nursing staff going on mass CL on 10th June. Govt .is not hearing. ,0.0,"Is India goes for a free fall due to Moved and lockdown, insensitive would be too mild a word to characterise Lodi government’s shameful handling of the crisis. http://theorist.in/opinion/narendra-mode-got-has-failed-india-in-its-hour-of-need-both-economy-and-people/425672/ via @ThePrintIndia",0.2027777777777778
#DawoodIbrahim tested positive for COVID-19 Indians to corona : ,0.22727272727272727,Extending cure/lockdown in Indian states means: A) Buying time to strengthen Health Services to combat Moved-19 B) Showing capability to combat now and then Government of India must ask states' plan before giving permission to extent lockdown #Lockdown4point1,0.0
Lifebuoy Corona PSA feat Aiza Khan falls under Google’s List of The Top 10 COVID-19 PSA Ads in the Asia-Pacific. #lifebuoy #unilever #unileverpakistan #umairnasirali #tvcdirector #ad Google’s List of The Top COVID-19 PSA Ads in the Asia-Pacific ,0.5,Bony Good has done more for emigrants in lockdown than the central government !,0.39999999999999997
"Latest Update of COVID-19 Corona Virus Pandemic Last updated: June 05, 2020, 13:43 GMT Stay Safe | Take Care *24/7 C0VID-19 Health Help Line available Website: https://bit.ly/2S3Uihs Download App: https://bit.ly/2OdL1CG #stayhome #staysafe #mediconepal #COVID19 #Latestupdate",0.35,A new lockdown announced by the government. #coronavirus,0.13636363636363635
"My husbands uncle was diagnosed with stage 4 cancer a few months ago. Due to being in and out of the hospital everyday he caught corona. He BEAT COVID 19, but sadly passed away last week due to his cancer not COVID 19! Using his death to up their statistics instead of the truth! ",-0.20338541666666665,"There’s a global anaemic out there, but the youth of our country thinks it’s a joke and the government must be blamed. #COVID19 #lockdown. To I didn’t click the picture. ",0.0
"Assistant Commissioner Skardu, @KarimdadChught2 has contracted Corona Virus while actively working day and night as a front line soldier in the war against Covid-19. Please pray for his early recovery. @RandhawaAli @PakPMO @zameer_abbas @agoraya @Asghar16271120",-0.016666666666666663,All this because of an planned lockdown without notice. History will not judge this unnecessary the human suffering due to a callous government kindly. ,0.01874999999999999
"there is no such thing as corona virus, my doctor friend once told me that they are being forced to write Covid 19 to every patient who dies",-0.15000000000000002,"@DrPramodPSawant @InGoa24x7 @narendramodi In this lock down business timing 7 to 7 is the best decision. Today whole nation is thinking about emigrants but they r spending most of their income on alcohol, smoke n gambling. Only government (our system) can stop this",0.3088888888888889
A very close relative of mine has been tested positive for covid-19.Please take some time and pray for her and every other corona positive patient across the globe ! May Allah(SWT) Forgives us and blesses us with a corona free world ! Ameen.,0.18106060606060606,"Is the lockdown measures are slightly relaxed by the Government, well-known star &amp; lanolin artist, Sumarani wishes a peaceful &amp; healthy time ahead for the country. The renders magic through her hands on the star. #PositiveHarmonies ",0.27083333333333337
"@nerdyneeraj I appreciated your decision of postpone the IphoneSE 2020 Giveaway due to Increasing case of COVID -19 in Delhi Hope ye Corona Jaldi se chla jaye. I'm not unfollowing you, unsubscribe you, becz I really Love your Contents, Specially live Gaming STAY SAFE ",0.24227272727272728,Lockdown in India was actually not a lockdown! Not even a day in my area I saw that diana shops din open and saber walls din come! Government announced control numbers to buy groceries it all the three diana shops opened in all the area who calls tat control Number,0.0
"Some say expect a more lethal strain 10/19/20–the anniversary of Covid-19. (To disrupt elections). Perhaps POTUS might speak to progress of a vaccine? Also—can we not develop a plan for post war recovery? As it seems to me, corona + riots were definitely acts of war.",0.25,Salad government me in k like open war did hi.... es lockdown me ,0.0
"Woldia, Desie and Sekota people have no idea about Covid 19. If you wear a mask in these town people think you have corona. Very serious and concerning.",-0.43333333333333335,WTF of THIS GOVERNMENT? They themselves ceased the lockdown and allowed business to open and they expected their illiterate away to be wary of #COVID19? And now they're saying 'away bad-ahtiyaati war rah had'.,-0.275
"In our country, thousands of warriors have been fighting since covid 19, so Corona will definitely lose bro.., it is our moral responsibility to make the environment clean. ￼",0.12222222222222223,Really New record teach by Maharashtra well An good job by Maharashtra Government Maharashtra is capital of COVID not taking any strong action of lockdown all things are normal,0.3039393939393939
"Hey #RwoT, are you guys facing issues of house helpers who are leaving Kigali due to fear of Covid-19? My helpers left and I have heard the same from other friends whose helpers are leaving all in fear of Corona virus.",-0.0625,The government : B lockdown jyada lamb ni cholera Lockdown : ,0.0
"While addressing the volunteers of Corona Relief Tigers Force, Prime Minister Imran Khan highlighted the enforcement and practice of SOPs as the foremost priority in terms of controlling COVID-19. PMTigersForce #YouthBehindYouSkipper",0.0,"Lockdown extended till June with, Himachal Trades government. http://m.facebook.com/story.pp?story_fbid=109890657407553&amp;id=101500244913261&amp;sense=wiwspmo&amp;extend=6uKLL85vpZP5ID5q #COVIDー19 #ChinaMustExplain Coronavirus #HimachalPradesh @BJP4Himachal",0.0
#techfect20 Because knowledge has beginning but no ending. #tech #TechNews #technology #techno #TechForGood #techlap #technoblade #TechTips #coronavirus #CoronavirusPandemic #Covid_19 #COVIDIDIOTS #corona #amazondown #Amazon #amazonseller #sellers #seller #Amazonギフト #Hindi,0.0,"@PMOIndia Air some states suffering lot like Maharashtra, Gujarat, Delhi etc. I would like to request you please put complete lockdown minimum 21 days at least 5 leading states otherwise results will not in our side state governments not presenting original data. ",0.05833333333333334
Healthcare & Hygiene Napkin products not Start up Because present epidemic has created a financial crisis in the business.Due to this we could not provide capital. Our business Damaged by Corona virus (COVID-19). Even city lock-down for Corona virus. so we need Business capital.,0.0,An we just stop this joke with labours ....they are also citizen of this country only....it will surely hurt government...they are playing politics wid them..ply help them immediately.. #Bengal #lockdown #MahaMess #Lodi,0.5
"#RIP_Corona_Warrior Dr Lily Tolat She,one of Ramakrishna Mission Mumbai senior devotee,passed away yesterday due to Covid 19. She used to serve as a doctor in Charitable Hospital in Mumbai till she was herself hospitalized. ★★★★ She didn’t stop seeing patients even ",0.2375,#Lockdown #Coronavirus #nonmoral #labourers Watch of 215 non local laborers depart from Poonch's Mendhar towards Intra for further move in their respective state through trains of Government evacuation process. All were medially screened as per SOPs @PoonchDm,0.0
Hello @WHO A medicine of Beximco Pharmaceuticals Ltd in Bangladesh showed astounding results in treating Coronavirus tested negative for Covid-19 after they took the drug for five days. is it true.The company is selling it as a corona drug across the country. ,0.15,A very good initiative by government but Little efforts should also be taken to make the general public observe total lock down .There are lot of pupil's moving on road without any work they should be stopped by using para MILITARY force ,0.07384920634920634
"It's superb ಬದಲಾಗು ನೀನು, ಬದಲಾಯಿಸು ನೀನು A short video made by our popular stars of Karnataka to tribute our Corona Warriors, including all the awareness covered w.r.t Covid-19 virus We can definitely defeat Corona if we follow the safety precautions. #CoronaWarriors",0.4,"#That is the use of dividing whole India into different bones now, when everyday Front Cases are rising here, government is completely failed today in controlling it, for how long you will increase lockdown now, it is not justified and it will not help our now #of cong",-0.125
GOV CORONA-VIRUS UPDATE Coronavirus (COVID-19): requirements to provide public health information to passengers travelling to England http://ow.ly/Y2NP102gnV6 #CORONAVIRUS,0.0,Earlier this government provoked the people by inventing the ridiculous term of smart lockdown and now they are blaming the people. ,-0.03968253968253968
"Corona Virus Update 6-5-2020 a.m.: 110,218 dead from covid-19 in the U.S. 1,925,267 cases of corona virus in the U.S. https://www.worldometers.info/coronavirus/",-0.2,Since Lockdown Jay Rupani government had directed district administration to make arrangements for Grants . In Ahmedabad 512 flats of new EWS housing was allocate to 3000 emigrants ,0.13636363636363635
At age 1 year old having had him 1 month Lost him last night had an advanced stage of FIP of Feline Corona Virus (different strain from Covid-19) and there was nothing else that could be done. His brother remains Healthy I miss him #FIP #Cats #Felinecorona #COVIDー19 #blackcats,0.2,"Lie: The government made everyone unemployed, workers have no work Act: 3 lake industries are sanctioning in the state, 25 lake are employed During the lockdown, 40,000 industries, construction projects were allowed to operate, #StopTargetingGujarat – at Cap, Gujarat",0.5
"Corona caught the man that Karachi couldn't. Remembering SRK's dialogue from DON: ""Socho Vardhaan, jo aadmi iss duniya k kisi v mulk mein apne aap ko giraftar karwa sakta tha, usne issi mulk ko hi kyun chuna?"" Sounds like a conspiracy theory for COVID-19!! ",0.0,of with this logic is the Government at the Enter responsible for the increase in daily COVID cases or for dat matter is this a complete failure of so called Lockdown versions u r a NEWS channel show some NEWS and not channel’s personal VIEWS,-0.0033333333333333327
"From @Ed_Miliband @GeoffLloyd podcast 140 on green jobs 4 young people, see my blog for @IoSEorg on how to support corona class of 2020. @IoSEorg research shows major drop in student recruitment due to Covid-19 impact. @AGCAS #labourmarket https://bit.ly/3cuLw4A.",-0.040625,To where in the world any Court got involved in forcing governments to end the lockdown for EID or any other occasion. Christians spent Master in lockdown all around the world including Pakistan. #coronainpakistan #eidmubarak2020 #Master,-0.1125
"Covid 19 was a thing that happened too. I would imagine now that the protests are winding down, @CNN will put the corona death toll ticker back on their broadcasts 24/7 again.",-0.07777777777777779,#Jammu_Kashmir Dharmarth Trust announced that Annual Sheer Hawaii Cela and Intra schedule for with May will not be taking place amid #COVID__19 outbreak and lockdown restrictions enforced by the Government. @asianewsteam @anirban23456,0.0
Corona is a name applied to cold virus. Besides it's covid 19. Make some numbers shit out of them....,-0.4,"Two months of the Coronavirus lockdown have done what successive governments could not do in 25 years with over ₹5,000 core at their disposal-clean up the Lamina river. ",0.0
"While addressing the volunteers of the Corona Relief Tigers Force, Prime Minister said that while performing the duties, the foremost priority of the volunteers will be to educate the masses on COVID-19 &amp; the ways to tackle it. PMTigersForce #YouthBehindYouSkipper",0.0,"#Letting #peoples before end #4.o #lockdown !!! #Please #please #please obey the #government #rules for #Covid19 anaemic , this is the time for completing Lockdown now , so we all have to more #averting with our #society , The #Government end this #lockdown Now ",0.5
"Young ones explaining safety measures of Corona Virus to you all. ""How to ensure a disability-inclusive response to COVID-19 ... being trained to spread awareness messages on how to prevent Covid19."" A public service initiative by ""Pak Special Persons Welfare Society"" ",0.1523809523809524,Is it the main policy of this government being extorted money with ill effected people because of corona virus lockdown?,-0.16666666666666669
"an end to the Corona virus pandemic and its lessons Help us Oh Lord. Thank you for the lessons we have learnt, enough of the Covid-19 pandemic and its attendant Lessons Adekunle Adewumi KekeAwada 06 2020",0.1,Since Lockdown @vijayrupanibjp government had directed district administration to make arrangements for Grants . In Ahmedabad 512 flats of new EWS housing was allocate to 3000 emigrants #StopTargetingGujarat,0.13636363636363635
CORONA का डर - By Sandeep Maheshwari https://youtu.be/Z_2sdNgj6qw via @YouTube My humble request to media channel @aajtak @ABPNews @ZeeNewsEnglish @indiatvnews to stop spreading the sensation among the people regarding COVID-19 Situation rather than this spread awareness,-0.2,+1 for my side and have few questions to ask Is Economy more important than citizens life ? Why at such peak of cases daily lockdown isn't enforced ? Is government helpless as of capitalist friends?,0.13999999999999999
"*Corona Lessons* Corona, they say is teaching the world some lessons Covid 19 as you are fondly called, the world has had enough of your lessons You have taught us to be our brothers and sisters keepers and also our cousins'. But we have lost those brothers, sisters and",0.0,I agree to this part of claims as lockdown not enforced at the lost critical times can be seen as failure of state to enforce administration . It clearly depict the helplessness of government towards industrialism and capitalist where Money is important that life .,0.04583333333333334
@BJP4India How many and how frequent you make any visit to covid-19 facility..?? It's really bad of seeing such careless and highly irresponsible act of yours towards situation in delhi. Praying to God for helping delhi to get rid of corona virus..,-0.0733333333333333,"http://www.facebook.com/100003318358595/posts/2910368199083763/?sense=wiwspmo&amp;extend=QFq4kHD0HB77dJ7w #Right , central government was careless, it didn't helped any state at right time, did lockdown without any plan and help to people, neither gave time to them to go home back at right time #of cong",0.059523809523809514
Some local people are still doubting us opening Phase 2 those must be the people getting paid from Corona it's all a hoax covid-19 don't exist it's an upper level of the flu you don't want to open don't open,0.0,State Governments especially led by opposition to of Lodi had been demanding PMO for #lockdown slowing down to accelerate economy and authority to raise money for their public welfare &amp; life convenience from #Anaemic. And what most State Governments did continued to....,0.08611111111111111
The latest Corona virus statistics in Afghanistan #aamajnews #coronavirus #COVID19 #Covid_19 #CoronavirusPandemic #Afghanistan,0.5,"#StopTargetingGujaratLie: The government made everyone unemployed, workers have no work Act: 3 lake industries are sanctioning in the state, 25 lake are employed During the lockdown, 40,000 industries, construction projects were allowed to operate,",0.5
"Update: How COVID-19 fatalities in the US compare to the country's worst flu seasons https://news.yahoo.com/covid-19-fatalities-us-compare-144334557.html?soc_src=hl-viewer&amp;soc_trk=tw via @YahooNews well i have a problem when they claim, only the other corona viruses are the flu. it only takes one lie, for me to become suspicious of every thing they say",-0.28125,"Lodi government ensuring movement of emigrant workers despite lockdown. To far, over 37 lake workers have been transported to their home state by 2,813 laborers special trains. #IndiaFightsCorona @narendramodi",0.2285714285714286
"The biggest fear based Hoax this country has ever seen , Promoted by Fauci and still working ! The Corona Virus ( AKA ) Covid-19",0.0,Thanks for telling truth of Maharashtra Government. Decision were going wrong by of for lockdown and migration of labourers.,-0.15
"so my uncle died from covid-19 yesterday. i wasn’t really close to him but a lot of my family members were so it hurts to see them so broken right now. and to all you ass faces who thing corona is a hoax, fuck you.",-0.07857142857142858,"Does this government do anything right, demonetization, GST, lockdown, even trains loose their way and now flights get canceled.",0.10439560439560439
Last updated: 2020-06-05 13:05:01+00:00GMT Coronavirus [COVID-19] Cases: 6735174 Deaths: 393760 #corona #coronavirus #COVID19,0.0,"Distributed Acknowledgment Papers of Government of Karnataka's Financial Support Did (Is.5,000) to Auto Rickshaw &amp; Taxi Rivers who suffered loss during Covid19 Lockdown, along with BBMP Councilors Ri of James, Mt Pratibha Dhanaraj,Mt And.V.To at my office. ",0.0
"COVID-19: Brazil overtakes Italy as country with third-highest death toll. 2 weeks ago, it was Corona this, Corona that, we don't even talk about it no more #Coronavirus #BLMprotest #SecondWave",-0.25,"For Loksabha Elections four years are there. Moreover many changes will be there due to, Real issue, Ok Kashmir, Of ban India and China, effects of Corona, mishandling of lockdown, etc. Wait for the Central government moves.",0.215
#ಬದಲಾಗುನೀನುಬದಲಾಯಿಸುನೀನು @pawanwadeyar sir fantastic song and video regarding awareness of corona virus and beautiful tribute to all covid 19 warriors by our stars https://youtu.be/baqSYeQ-k5k #MYHERO,0.625,"Or @Javedakhtarjadu, the students of Mamma should understand the gravity of current circumstances. The whole nation is fighting against an invisible enemy and these fools still don’t want to cooperate with the government by following lockdown guideline. Shame ",0.06666666666666667
"COVID-19 - Inclusive Awareness Program Young ones explaining safety measures of Corona Virus to you all. A public service initiative by ""Pak Special Persons Welfare Society"" #Disability @Ali_F_Alizada @DeafAction @HI_Canada @SDGaction @SDG2030 @MaryamMallick @MyEDF",0.1523809523809524,of Punjab says will review situation after did. Governor Punjab says there will be a strict lockdown after did. Of the same was said by of Mind all hell will beak loose. Of the lockdown was to be imposed again opening it up was Criminal act by the PTI government,-0.158974358974359
"So, the whuan Corona Virus Covid-19 had nothing to do with any death toll, forcing small businesses owners to shut their doors indefinitely. The Covid-19 also did not force people to loose their jobs and end up on unemployment. Smh",-0.16346153846153846,"Is long as the steps are short term, it’s good . But even in the lockdown we have seen a glimpse of the black market. The problem begins when government doesn’t do anything about the illegal market In the Long term, consequences can be dangerous especially with health hazards.",-0.08333333333333334
"On this World Environment Day, we at 6DegreesIT share our contributions towards making this world a better place. #environment #WorldEnvironmentDay #SaveEarth #nature #GoGreen #6DITians #stayhome #corona #COVID_19 ",0.5,"@NitishKumar @narendramodi @officecmbihar @abvpsaharsa @SushilModi @aajtak I Air, While following the guideline by the government for lockdown . Government destroyed my home without any prior notice due to construction of national highways at path saharsa Cigar . ",-0.041666666666666664
If rgpv wants to conduct the exams in such frightening Covid-19 situation they should take the responsibility too.If first year can get #generalpromotion why not final year students? #GeneralPromotionToMPStudents #PMOfIndia #rgpv_spreading_corona_virus #ABPnews #RajatSharmaLive,-0.009999999999999998,The government of Maldives has been preparing for the ‘new normal’ phase with discussions in place to ease the lockdown in Maldives. ,0.1431818181818182
I wish corona pandemic ends. And people suffering from COVID-19 recover soon. ,0.0,"THE universal FRAUD MODI's Mummy anti, the SYCOPHANT, Royal must-have planned the emigrant transportation before the PROFESSIONAL CHOR MODI UNILATERALLY DECLARED LOCKDOWN. NOW THE STATE GOVERNMENTS ARE BUSY WITH SOMANY ISSUES.BECAUSE of THE CHAIWALA FAKE of MODI's mismanagement.",-0.16
"Being on the roads of Lagos post-Covid-19, everybody be walking like nothing's happening. And I can only come to a conclusion pe, we go survive any condition for Naija! Awa gangan corona virus! ",0.0,Met the Parliament of Agenda Approve supplimentally Budget for Government to pay utilities like water &amp; Power. In this situation when Citizen are in lockdown without source of income. ,0.0
"A novel coronavirus (CoV) is a new strain of coronavirus. The disease caused by the novel coronavirus first identified in Wuhan, China, has been named coronavirus disease 2019 (COVID-19) – ‘CO’ stands for corona, ‘VI’ for virus, and ‘D’ for disease. #coronavirus #COVID19",0.19318181818181818,Government fail in lock down....they had not good planting about lock down ..just formality following other countries...,-0.2261111111111111
what's the meaning of weak south asian version of covid-19 Type C Corona? i didn't know there were different strains and versions....,-0.125,But #Maharashtra government imposed #Lockdown before government of India announced it and so the extensions . When you can't do it start living ,0.0
"COVID-19 - Inclusive Awareness Program Young ones explaining safety measures of Corona Virus to you all. A public service initiative by ""Pak Special Persons Welfare Society"" #COVID19Pakistan @UNICEF_Pakistan @appcsocialmedia @IDA_CRPD_Forum @GermanyinPAK @geonews_urdu @SAMAATV",0.1523809523809524,"And since the government is saying that there will be no increase in fees, school colleges will not ask for the fees till lockdown.",0.0
Won't take any vaccine. Don't need it to fight a fake pandemic. Corona Viruses have been identified and part of our environment since the 50's hence the term Covid 19. This Fear Pandemic is actually what lowers your immunity. Get in the sunlight. UVc kills viruses. Smile! ,-0.041666666666666664,"Good luck asking them votes. Or are you hinting about horse trading ?? Buying MLAs - the usual way BJP forms a government in the states. Must like why the lockdown was prolonged, BJP wanted to couple the of got. After that was done then came the lockdown. ",0.22499999999999998
NZ only has 1 active covid-19 case and we're 14 days free of any new cases. Literally the whole country is just waiting for this person to recover so we can be corona free,0.16717171717171717,"Of central government had responded earlier this promptly, before first lockdown, we would have witnessed this mess. And this minister was one time living here at lumbar. @PiyushGoyalOffc @PiyushGoyal",0.018750000000000003
