Tweets,Polarity,Tweets1,Polarity1
Die Reproduktionszahl (R) bleibt weiter über 1: https://schlaganfallbegleitung.de/corona/lage-deutschland #corona #coronavirus #COVID19de #COVID2019 #CoronaVirusDE #Covid_19 #coronadeutschland #COVIDー19 #Reproduktionszahl,0.0,Please stay at home all of them . You think that point when 500 peoples in our india govt lockdown but this time 100000above peoples govt says lockdown is over ..what is this? GovT . #COVID #whatisthis? #QuestionOfTheDay #Government #modiji #Narendermodi,0.0
GOV CORONA-VIRUS UPDATE Dame Louise Casey's statement on coronavirus (COVID-19): 31 May 2020 http://ow.ly/uKBm102g54l #CORONAVIRUS,0.0,It was a great pleasure standing for my Nation and joining hands with the Government to help the needy people during Covid19 Lockdown. The leader behind Corona Warrior's team @Captain_Mani72 ... It was a great experience working under his guidelines. Prabhu Ekaraj~,0.4000000000000001
Indonesia mengikuti daftar negara yang masuk periode new normal. Berbagai negara yang kurva penularan Virus Corona (COVID-19) sudah menurun juga telah melakukannya.,0.1431818181818182,"Sir, in this pandemic or 4th stage lockdown is this as high alert as of saving people from COVID-19? Student's of Kolkata IIM has come up with a safety door in cab services, which is already been seen by government and will be approved soon. Sir Show some mental support atlest.",0.03
"In the midst of all this contention, COVID-19 is still taking lives. Just found out my former neighbor whom I’ve known for 19 years, lost the fight against corona after weeks of battle. He was 1 of 3 people I know, personally, who caught the virus. #StaySafe",0.0,Hello mam namskar I am student from Aligarh up. mam bat yah h ki room malik kiraya mangte h. ham kanha se de. Papa hmko majdoori karke padhate h . aap news ke madhyam se government se kho ki vo lockdown ke smay ka kiraya room malik se na mangne ko khe. @RubikaLiyaquat,0.0
Wales Coronavirus (COVID-19) infections &amp; deaths. #coronavirus #Wales #Corona #covid19 #Covid19UK,0.0,"Uttar Pradesh Government has issued revised guidelines for the state during the extended lockdown till 31st May, 2020. #COVID19 #Lockdown #UttarPradesh #YogiAdityanath #bjp #bjp4up",0.0
Relawan Jokowi dari Posko Perjuangan Rakyat (Pospera) kembali membagikan paket sembako sebanyak 300 paket untuk warga kurang mampu yang terdampak pandemi Virus Corona (COVID-19). #Pospera,0.0,"Uttar Pradesh Government has issued revised guidelines for the state during the extended lockdown till 31st May, 2020. #COVID19 #Lockdown #UttarPradesh #YogiAdityanath #bjp #bjp4up @Delhi, India https://www.instagram.com/p/CAWjoQznH4-/?igshid=1qoc5l9l3mm3s",0.0
"Dear Beloved Community This is a very useful Information about COVID-19 (Sars.CoV.2) - It brings enlightenment for people who have no idea about the New Corona Virus, please help me out with this and retweet it. https://youtu.be/aCcpNob8cak",0.4087878787878787,@narendramodi it’s an appeal to the Honourable Prime minister it’s enough lock down are curfew government is not going to achieve anything instead it will Detroit the common man livelihood let us back normal life now people know to safe guard themselves govt has done enough to,0.027777777777777773
શંખનાદ સમાચાર #corona #covid_19 #bhavnagari #sihor #police #policeofficer #india #gujarat #shankhnadnews #bhavnagar #bhavnagarnews #shankhnad… https://www.instagram.com/p/CA2-DfjhJEo/?igshid=1bqtg8i9utc6b,0.0,Government: *extends the lockdown* Me: ,0.0
શંખનાદ સમાચાર #corona #covid_19 #bhavnagari #sihor #police #policeofficer #india #gujarat #shankhnadnews #bhavnagar #bhavnagarnews #shankhnad… https://www.instagram.com/p/CA2-CIbh8US/?igshid=5tjis4zu2650,0.0,Major problem with this lockdown bs is it was neither here nor there ... governments all over dropped the ball. I did not see one concrete plan anywhere.,0.10625000000000001
શંખનાદ સમાચાર #corona #covid_19 #bhavnagari #sihor #police #policeofficer #india #gujarat #shankhnadnews #bhavnagar #bhavnagarnews #shankhnad… https://www.instagram.com/p/CA2-AVKhjdn/?igshid=1h9nauhmrsr73,0.0,Lockdown kati din badhcha? Nepal Government be like:,0.0
Indonesia mengikuti daftar negara yang masuk periode new normal. Berbagai negara yang kurva penularan Virus Corona (COVID-19) sudah menurun juga telah melakukannya.,0.1431818181818182,@BJP4UP @BJP4India @narendramodi @PMOIndia @myogiadityanath @Uppolice Please close liquor stores atleast till lockdown . I know the money is required in government's treasury but it can also be raised by other means . There are people who will not bring grocery but will surely,0.1875
શંખનાદ સમાચાર #corona #covid_19 #bhavnagari #sihor #police #policeofficer #india #gujarat #shankhnadnews #bhavnagar #bhavnagarnews #shankhnad… https://www.instagram.com/p/CA299anB6um/?igshid=ak8qwbkd24sq,0.0,"2020 is the year of survival not for fulfilling ambitions , stay home & stay safe ,maintain social distancing & follow the government guidelines Lockdown 4 JAAN Hai to Jahaan Hai",0.26666666666666666
"Coronavirus India Live Updates: Lockdown 5.0 Guidelines State-wise Latest News, Covid-19 Tracker, Corona Cases in India, MHA Unlock 1.0 Guidelines Today News ",0.3181818181818182,"Streets are flooded with females and children shopping for Eid which is not essential. Government defeated lockdown itself. Our PM downplayed the threat and presented false economy vs lives, rich vs poor choice to oppose lockdown!",-0.13125000000000003
Bhabinkamtibmas Polsek Tabalar memberikan himbauan kepada warga berupa Maklumat Kapolri untuk pencegahan virus Corona/covid 19. #polresberau #poldakaltim #polisiindonesia,0.0,"Ms.,Vanathi Madam want BJP government first to help migrants on the road they are dying because unplanned lockdown . Are you supporting Rajiv ji killing and 19 Tamilians.we haven’t expected from patriotic BJP because Prabakaran is a terrorist killed our IPKF soilders cowardly",0.05
શંખનાદ સમાચાર #corona #covid_19 #bhavnagari #sihor #police #policeofficer #india #gujarat #shankhnadnews #bhavnagar #bhavnagarnews #shankhnad… https://www.instagram.com/p/CA295wHBc4S/?igshid=1cta7rd5ig1qf,0.0,I believe all samples are verified by the Kenyan government through its labs. The private lab in Eastleigh allows Somalis to provide samples for testing due of the back to back lockdown imposed by the Kenyan govt. I am told those cleared are issued health certificates by GOK.,-0.03125
શંખનાદ સમાચાર #corona #covid_19 #bhavnagari #sihor #police #policeofficer #india #gujarat #shankhnadnews #bhavnagar #bhavnagarnews #shankhnad… https://www.instagram.com/p/CA294O2BHjO/?igshid=1hvil9qjusces,0.0, A family of 7 Member From Hardoi District Uttar Pradesh Stuck in Ghaziabad which we are taking care of them since Lockdown... Need Help from Government for their transportation to Home. @dm_ghaziabad @ghaziabadpolice @ipsnaithani @myogiadityanath @CMOfficeUP,0.0
"Ever since the riots and anonymous have been trending, no ones been talking about corona. no ones even reported death counts and public officials haven’t given advice either. did Covid 19 go for hibernation?",0.0,It takes courage to accept mistakes.This government clearly is and has always been too weak to accept it. Ill planned lockdown was a blunder.They should’ve informed and prepared better. Opening up was inevitable and now one would wonder how did it benefit at all? Deja vu Nov 2016,-0.05499999999999998
શંખનાદ સમાચાર #corona #covid_19 #bhavnagari #sihor #police #policeofficer #india #gujarat #shankhnadnews #bhavnagar #bhavnagarnews #shankhnad… https://www.instagram.com/p/CA292Nihn2q/?igshid=1831ji8jwnesn,0.0,"what's your hard guess on when will the government lift the Lockdown after which people have to be sensible enough to maintain social distancing, using of masks, providing sanitizers and wash stations basically like few other countries?",-0.11666666666666667
https://news.detik.com/berita/d-5035751/3-warga-kukar-diduga-tertular-corona-dari-tim-medis-di-samarinda 3 warga Kutai Kartanegara (Kukar) terpapar virus Corona (COVID-19). Mereka diduga tertular virus dari tim tenaga medis yang terkonfirmasi positif Corona.,0.0,"#EiSamay#Kolkata,West Bengal government issue guidelines of Lockdown measures upto 31st May. Already state containment plans on the basics each polling station like para.3 CATEGORY-A,B,C. A for danger.All are prohibited except essential service,B for Buffer &amp; C for clean zone. ",0.18333333333333335
"This time is very painful for diabetes patients. The 7 days are the most difficult for a corona-infected diabetic patient, as recent research has claimed that one in 10 diabetic patients dies within 7 days of hospitalization. The main reason for this is increasing age. #Covid_19",-0.14866666666666667,"Lockdown 4.0: Government of Assam's New Guidelines for COVID-19 With effect from May 18,2020. #assamfightscorona @juganta",0.13636363636363635
"How am i supposed to come to bhopal? How am i supposed to eat there? How am i supposed to return back after exams? Masks and sanitizers do not prevent COVID-19, they only reduce the chances of being effected. BIG DIFFERENCE! #rgpv_spreading_corona_virus @ChouhanShivraj @aajtak",0.0,Strict lockdown every where by doing lock down it has spread much and it's becoming 1lackh in our india and the government is giving permission for opening everything right now it is going to spread much more than now and our country is also going to become like USA and other,0.19252645502645502
Stop Corona Virus | Stay Home | Stay Safe and Keep Painting Landscapes | COVID-19 ,0.5,"@AmitShah Withdrawal of giving salary in lockdown is bit tragical, didn’t expected from Modi government, survival will be difficult.",-0.3
Chandigarh Corona Daily Report: 31 May 4 new positive cases of Covid-19 were reported in #Chandigarh today. Total cases in the UT stands at 293 including 199 recoveries and 4 fatalities. #COVID19India #CoronaUpdatesInIndia #Covid_19 ,0.09090909090909091,".@priyankagandhi said lacs migrants are coming back following lockdown, yet despite all the claims of the UP government, they are still on foot, since there is lack of proper arrangement to ferry them safely to their native places. #PriyankaCares",0.125
"Covid-19:Jeder fünfte Corona-Test mit falschem Ergebnis via @sz https://sz.de/1.4919503 1. Kann mir mal einer sagen was da los ist ? Ich könnte mich ja unmöglich 3 mal testen lassen nur im Fall des Falles , und jeder andere sicher auch nicht !!!",0.0,"The 1st lock down was a necessity n successful. Thereafter v have failed the poorest of the poor. Why can't we just say that except places of mass gathering, containment zones and international travel everything else is open. Our government instead has tangled itself in circulars",-0.05092592592592593
Corona virus infections + Deaths = CoviD 19. Corona virus infections - Deaths = Covi 19.,0.0,"States have taken over the Lock Down 4.00, now political expediency will rule over the sanity endangering the people’s health, while the cases are rising at the rate of about 5000 per day but state governments especially non BJP ones are more interested in playing poltics !!",0.1470138888888889
Scotland Coronavirus (COVID-19) infections &amp; deaths. #coronavirus #Scotland #Corona #covid19 #Covid19UK,0.0,"Government is using #lockdown as time to muffle every voice, speaking against injustice ",0.0
Delhi has highest number of cases per day citywise... #corona #coronavirus #COVID__19 #FailedCM @ArvindKejriwal @KapilMishra_IND,0.0,Nigeria Government announced extension of current partial lockdown of d country ”Nigeria is not yet ready for full opening of d economy &amp; tough decisions have to be taken for d good of d greater majority. Any relaxation will only portend grave danger for our populace” #NewsBits,0.15763888888888888
"#Pakistan Me #Corona Ki Tabah Karion Me Taizi, 1 Roz Me Record 88 Halakaten, 3039 Naye Cases Aaye, Amwat 1500 Se Zaid, Majmoi Cases 70,868 Ho Gaye * June 2020 Me Suraj, #Chand Grahan Dunya Me Andhera Hoga Video https://youtu.be/gGwvjRXF374 #فيروس_كورونا #Pakistan #Covid_19 #COVID__19",0.0,"Priyanka said lacs migrants are coming back following lockdown, yet despite all the claims of the UP government, they are still on foot, since there is lack of proper arrangement to ferry them safely to their native places. #PriyankaCares",0.125
"https://twitter.com/MdTausifReza19/status/1267057931385802755?s=20 I personally belong to Kolkata (redzone for covid-19) , and there is no direct trains running to M.P showing error and redzones , so how should I reach over there to give my examinations in this epidemic. #rgpv_spreading_corona_virus",-0.025,Lockdown period mai track mai kaise aaye log ye rajasthan Government ki hi kamjori hai. Agar waha ki Government sahi se unki dekh rekh krti to aisa nhi hota.,0.0
शेवटच्या वर्षाच्या परीक्षा रद्द #webnewswala #बातम्या #मराठी #ताज्याबातम्या #marathi #mimarathi #मराठीबोलाचळवळ #महाराष्ट्र #बातमी #news #marathinews #corona #coronavirus #coronamemes #covid #covid19 #covid_19 @… https://www.instagram.com/p/CA29Ta1gdc0/?igshid=1j0mrmad857l3,0.0,Notification of LOCKDOWN 4.0 By Gujarat Government. Detailed things about what can be open and what not including Ahmedabad and Surat. Ahmedabad to be demarcated as WESTERN and EASTERN Ahmedabad. #Lockdown4 #lockdown4guidelines,0.13333333333333333
"https://twitter.com/MdTausifReza19/status/1267057931385802755?s=20 I personally belong to Kolkata (redzone for covid-19) , and there is no direct trains running to M.P showing error and redzones , so how should I reach over there to give my examinations in this epidemic. #rgpv_spreading_corona_virus",-0.025,Bilkul sahi jawab. Rajasthan mai rhne wale UP ke logo ko rajasthan Government ki taraf se koi suvidha nhi hai. Mai khud rajasthan mai Rhta hu. Hmko is lockdown mai rajasthan Government ki taraf se koi suvida nhi mili na mere bahut se friends ko koi suvida nhi mili,-0.5
Yarın itibariyle servis kullanacak olanların önemle dikkatine Konuşmak yasak. En önemlisi günaydın demek de. Maske elbette zorunlu. #Corona #Covid_19,0.0,Detailed Guidelines by Bengal Government on Lockdown 4.0 https://twitter.com/pooja_news/status/1262381102364348418,0.4
"https://twitter.com/MdTausifReza19/status/1267057931385802755?s=20 I personally belong to Kolkata (redzone for covid-19) , and there is no direct trains running to M.P showing error and redzones , so how should I reach over there to give my examinations in this epidemic. #rgpv_spreading_corona_virus",-0.025,But Under Current government regime SMEs are the worst hit .. whether its #Demonetisation or Unplanned launch of GST or Unplanned Lockdown...even 20L crore package is seems to a empty box ,-0.3666666666666667
"Bhabinkamatibma sambangi warga di desa Bantarpanjang , sampaikan himbauan agar gunakan masker saat keluar rumah dan menjaga kebersihan guna mencegah penyebaran virus Corona Covid 19 https://www.instagram.com/p/CA29MaQFGdS/?igshid=g5mcoru1lrx2",0.0,"#noroomrentforstudents In this tragedy of covid-19 students should not be paid roomrent, the government of Rajasthan @RajGovOfficial should make an order for landlord to waive-off the student's roomrent during lockdown. The students &amp; migrant workers haven't any source of income ",0.0
"Bhabinkamtibmas sambangi Pedagang di ruko komplek desa Bantarpanjang,berikan pesan agar sediakan alat untuk mencuci tangan di toko tersebut, guna mencegah penyebaran virus Corona Covid 19 https://www.instagram.com/p/CA29Lx5FYqN/?igshid=12zfjyaz98tvt",0.0,#CBDT directed officials not to keep any communication with assessees or issue scrutiny notices to them without board’s approval - @BagaiLegal . . . #direct #taxes #gst #incometax #GOI #india #government #finance #IRS #BagaiLegal #coronavirus #covid19 #lockdown ,0.1
Bhabinkamtibmas sambangi Pedagang yang buka malam hari berikan pesan agar gunakan masker saat berdagang guna mencegah penyebaran virus Corona Covid 19 https://www.instagram.com/p/CA29LBwFe6g/?igshid=15w4n6vzjbph1,0.0,#CBDT directed officials not to keep any communication with assessees or issue scrutiny notices to them without board’s approval - @BagaiLegal . . . #direct #taxes #gst #incometax #GOI #india #government #finance #IRS #BagaiLegal #coronavirus #covid19 #lockdown ,0.1
Northern Ireland Coronavirus (COVID-19) infections &amp; deaths. #coronavirus #NorthernIreland #Corona #covid19 #Covid19UK,0.0,State Government guidelines for Lockdown 4.O at Karnataka. ,0.0
"https://twitter.com/MdTausifReza19/status/1267057931385802755?s=20 I personally belong to Kolkata (redzone for covid-19) , and there is no direct trains running to M.P showing error and redzones , so how should I reach over there to give my examinations in this epidemic. #rgpv_spreading_corona_virus",-0.025,"The first coronavirus case was detected in India on January 30. The number of cases kept rising through March. The government had enough time to prepare the country for an impending lockdown. But on March 13, officials maintained the coronavirus epidemic was “not an emergency”.",0.125
"entre pegar o covid-19 ou morrer de bala eu pego d boas o corona e morro lutando por nossas vidas, a sim uma epidemia, e essa mata antes do vírus, precisamos combater o fascismo! apoio d mais atos antirracistas e antifascistas! e queria ta lá tbm lutando pelo direito de respirar!",0.0,Six reasons why the Modi government is squarely responsible for India’s worst migrant crisis 1. It announced a nationwide lockdown with just four hours of notice 2. The government did little to help stranded workers 3. It restarted trains but asked states to coordinate on own,-0.09687500000000002
11 COVID-19 cases reported today (31st) - 02 sailors and 09 returnees from overseas. Total confirmed cases rises to 1631 : Health Ministry. #corona #covid19 #SriLanka #quarantine #CoronaUpdate #COVID19SL #Colombo #lockdown #curfew #CoronaPandemic #StayHome #TogetherWeCan,0.2,"What more can you expect from a Government that failed to identify the #COVID19 at the beginning, delaying the lock down and preforming 'Namaste Trump'? A Government that discusses about relaxing the lock down when the cases are increasing at very high rate!!!",0.019027777777777765
mRNA vaccine is seen as the new hope for the a safe and effective COVID-19 shot that will be used on the world's healthy population. @corona @GulfThee @Gulf_jobs_ads @gulf_news #COVID19 #Coronavaccine,0.4340909090909091,"#COVID19: The Government of #Assam has issued revised guidelines to be followed in the state during the extended lockdown till 31st May, 2020. ",0.0
"https://twitter.com/MdTausifReza19/status/1267057931385802755?s=20 I personally belong to Kolkata (redzone for covid-19) , and there is no direct trains running to M.P showing error and redzones , so how should I reach over there to give my examinations in this epidemic. #rgpv_spreading_corona_virus",-0.025,Where can I read the guidelines for lockdown by Gujarat government? Except #Gujarat every state CM gave detailed guidance about Lockdown 4.0 @CMOGuj @vijayrupanibjp,0.4
United Kingdom Coronavirus (COVID-19) infection trend (datasource: Department of Health and Social Care) #coronavirus #UK #Corona #covid19 #Covid19UK,0.03333333333333333,@vijayrupanibjp @CMOGuj why so much delay in Gujarat 4.0 lockdown guidelines?? You people have no idea it cause frustration at middle class people!! Rich have no problems!! Poor people will be served by you government!! And we play taxes taxes and taxes with no relaxation!!!!,-0.05351562500000001
"https://twitter.com/MdTausifReza19/status/1267057931385802755?s=20 I personally belong to Kolkata (redzone for covid-19) , and there is no direct trains running to M.P showing error and redzones , so how should I reach over there to give my examinations in this epidemic. #rgpv_spreading_corona_virus",-0.025,"A policeman fills up bottles with drinking water to migrant workers of a special train service departing for Uttar Pradesh after a government eased a nationwide lockdown as a preventive measure against the COVID-19 coronavirus, in Ajmer on May 18, 2020. @AFPSouthAsia @AFPphoto",0.35714285714285715
"ये एक अच्छा किया कोरोना तुमने मास्क लगवा कर, अब मिलना उन्हीं से होगा जिनको आँखों से जानते हो। #rgpv_spreading_corona_virus #CoronaVirusUpdates #coronavirusinindia #coronaupdatesindia #Covid_19",0.0,#CBDT directed officials not to keep any communication with assessees or issue scrutiny notices to them without board’s approval - @Lawyer2CA . . . #direct #taxes #gst #incometax #GOI #india #government #finance #IRS #Lawyer2Ca #Lawyer2Caventures #coronavirus #covid19 #lockdown ,0.1
#rgpv_spreading_corona_virus yes this is very Important otherwise covid 19 can distroy every person health and this is only responsable rgpv..,0.26,Only two types of people are enjoying this lockdown 1. Politicians N 2. Celebrities. If you really wanna help India and Indians...you could wave off the electric bills on domestic domains so that peoples get some relief. Poor governance from central government @narendramodi,0.04999999999999999
"As we are aware about corona virus (covid 19,) but what is the Fullform of covid 19?",0.25,This was done after 50-55 days of lockdown.. everything is delayed and Mumbai/Maharashtra is already paying a big price for this egoist &amp; non-bending attitude of Government!! ,0.0
"Jubir Covid-19 Aceh : Hasil Rapid Test Reaktif, Belum Tentu Penderita Corona ",0.0,@DmAmethi sir Jitendra Kumar Amethi Uttar Pradesh ka rahne wala hun.lockdown ke Karan Ludhiana ke CMC hospital me hoon.2/5/2020panjab government ki website pr online registration karaya tha Abhi tak koi help nhi mili.hme Apne Ghar bhejne ka kast kare. ,0.0
FALLZAHLEN AKTUELL - COVID-19 in #NRW 37.981 Personen infiziert (insgesamt) 1.596 Todesfälle 33.892 Genesene Weitere Statistiken &amp; Diagramme auf http://www.corona.nrw/statistiken #COVIDー19 #wirbleibenzuhause #CoronaVirusDE #coronavirus #corona #Covid_19 #COVID2019 #CoronaLockdown,0.0,many people out there helped each other supplying essential commodities and government too did this..in these days people have earned the few some of money through which they can feed their family members..the complete lockdown for few days won't harm anyone..,0.012500000000000002
It is not at all right to conduct an examination in such a critical situation of pandemic time of COVID-19. Give general promotion to RGPV Because it's the Matter of students life @ChouhanShivraj @DrRPNishank @aajtak @ABPNews #rgpv_spreading_corona_virus,0.08392857142857144,Centre government on Monday told the States and Union Territories that they cannot dilute restrictions under lockdown 4.0 guidelines imposed by the MHA @AmitShah,0.0
3 Mask Combo... Pic 1 get 2 assorted washable & reversible #ppe #personelprotectiveequipment #covid-19 #covid #cornavirus #corona #stayhome #coronapandemic #facemask #mask #donation #virus #pandemic #nurses… https://www.instagram.com/p/CA28xsshrhr/?igshid=1xyx6olwiacat,0.0,"Lockdown has been extended and government is still wondering how to tackle situation... Meanwhile the introverts.... Tag an introvert and make them feel connected @Mumbai, Maharashtra https://www.instagram.com/p/CAU-LbvD6uw/?igshid=95urhbvwar9y",0.0
Corona cases are increasing and there is no space in Hospitals for the patients in Punjab: Health Minister Yasmin Rashid Btw she is health minister of Punjab Not Sindh. #StayHome #StaySafe #Punjab #Covid_19 ,0.0,Pizza bhijva de government wale ghar tak main toh lockdown 50 ke liye bhi tayyar hu ,0.16666666666666666
#COVID19de #wirbleibenzuhause #coronadeutschland #covid_19 #saarland #corona #coronavirus #Maskenpflicht #Coronakrise #CoronaVirusDE #COVID19at #COVID2019 #WirHaltenZusammen #COVIDー19 #Lockdown #Drosten #nichtohneuns,0.0,Desperate to marry your heartthrob this COVID-19 season ???? It’s now easy with the government’s new guidelines for the lockdown where marriages are allowed with the gathering for 50 people............ We can help… https://www.instagram.com/p/CAU6SMfJ4Bv/?igshid=1mwpjvej965q6,-0.010101010101010091
"Bulletin on Novel Corona Virus (COVID-19) JK reports 105 positive cases, 927 recovered so far ",0.16363636363636364,"Covid19 is the biggest scam of the century to save the economic disaster of the mismanaged governments around the world. First lie: Fight against Corona? Why declare lockdown? It should have been a choice. Work or sit at home. If infected,? then you fight and win without medicine",0.4166666666666667
You see Covid 19 can patreka me however it wishes wherever it may be but one thing for certain that place won’t be a bottle store que buying 24 corona on a Monday morning.,0.21428571428571427,Government should think of those people who are stranded within the country for almost two months it is becoming we difficult atleast they should start few domestic flights and train services so that we can reach our homes. We were really hoping that after lockdown 3,-0.009999999999999998
Schweizer Intensivstationen - 40 Prozent der Covid-19-Intensivpatienten waren unter 60. #CoronaVirus #Corona #COVID19,0.0,No guidelines from government about lockdown 4 so All public on Road Heavy traffic on Road No restrictions by police department They say we don't know about guidelines about lockdown 4 so traffic is normal on Road if guidelines declared by government so public know about lockdown,-0.012500000000000004
PBNU Sarankan Sekolah Di Zona Merah Corona Tetap Pakai Metode Daring - http://rmolbanten.com https://www.rmolbanten.com/read/2020/05/31/17353/PBNU-Sarankan-Sekolah-Di-Zona-Merah-Corona-Tetap-Pakai-Metode-Daring- #sekolah #CoronaVirusUpdates #COVID__19 #BersatuLawanCovid19 #NewNormal @Nadiem_Makarim @nahdlatululama @Kemdikbud_RI @Kemenag_RI,0.0,No guidelines issued by government about lockdown 4,0.0
https://youtu.be/ibs_PDHdSbA सुनील ग्रोवर ने शेयर किया ऐसा खतरनाक वीडियो #Prayagraj #Lucknow #Kanpur #Trendingzone #News #Viralvideo #Entertainment #Coronavirus #lockdown #Medical #Socialmedia #covid_19 #coronamask #corona #Viral #SunilGrover #IndianCancerSociety @SunilGrover_Fc_,0.0,It's true lockdown 4 started from today But No guidelines by government what things are open and closed it's confusing people so many people are going on Road,0.09
"Upaya pencegahan terhadap penyebaran Virus Corona (Covid-19) di Desa Kembangan Kecamatan Sukomoro Kab Magetan terus diintensifkan. Minggu (31/05/2020), Bhabinkamtimas Desa Kembangan Bripka Qoiril Anwar.,bersama pemerintah Desa Kembangan langsung melakukan penyemprotan disinfektan ",0.0,You have a right to social distancing & Covid precautions but you can't force others to do so & government has no right to lockdown completely or partially without legislation or declaring EMERGENCY. Reactions of some Western economists. ,0.015238095238095235
Himachal Corona Daily Report: 31 May (9 PM report) 18 new positive cases of Covid-19 and 7 recoveries were reported in #HimachalPradesh today. Total cases in the hill-State stands at 331 including 116 recoveries and 5 fatalities. #COVID19India #CoronaUpdatesInIndia #Covid_19 ,0.09090909090909091,Today All formalities completed by @OfficeofUT and tomorrow morning given All guidelines about lockdown 4 so what is open and what is closed MVA Government Safe No tension ABOUT chare of CM so look about COVID 19 positive cases FROM tomorrow so don't worry,0.15681818181818183
Experts on Corona Virus: Ayurvedic Doctor on COVID-19 &amp; AYUSH ministry advisory... ,0.0,No guidelines by MVA GOVT about lockdown 4 so people confused about This lockdown if govt given any guidelines ABOUT lockdown so all shops office's open mistake by Govt Not share guidelines of lockdown 4 today all formalities completed by government so tomorrow given guidelines,-0.2
Saluting true frontline Corona warriors... @Rcwallcity is feeling honored to appreciate and salute the real heroes of this COVID 19 pandemic situation. Momento of appreciation presented to Hon'ble DR.PREMKUMAR KANNAR CDHO - KUTCH @KutchDdo @binadesai12 @Rotary @3054Rotary,0.275,We didn't get any comprehensive plan or a direct guidelines form our state government. @MamataOfficial Please notify us we are waiting to see your plan in this lockdown-4. @MamataOfficial @HomeSecretaryWB @FirhadHakim,0.1
Covid 19 was never real so y’all chill with all the “ i guess Corona gone nie huh?” post ,-0.1,"The Government continues to throw #Jumlapackage as millions of migrant labourers witness pain, hunger and distress. 110 migrants have lost their lives so far in attempt to reach back home during lockdown yet @BJP4India is hell bent on.. (1/3)",0.05
Yarın corona sonrası ilik hareketli gün olacak. Siz neler hissediyorsunuz arkadaşlar? #Covid_19 #Pakistan #coronavirus,0.0,Will someone document all the innovations ( appreciate the fertile mind) and sufferings ( curse the incompetence of the government) of the people due to the lockdown mishap.,-0.125
उद्धव ठाकरे और केजरीवाल की उपलब्धि भी एक जैसी ही है.. एक चला था दिल्ली को लंदन बनाने.. दूसरा चला था मुंबई को शंघाई बनाने.. दोनों ने अपने शहरों को वुहान बना दिया #rgpv_spreading_corona_virus #unlockone #COVID__19 #coronavirus @OfficeofUT @ArvindKejriwal @AamAadmiParty @ShivSena,0.0,Friends: Pls make a note: Relaxation in lockdown is given by the government and not by the CORONA !,0.0
Corona-Krise: Mehr oder weniger Staat nach Covid-19? - DER SPIEGEL ,0.0,"Lockdown 4.0 started with a blast,The arrangements government has made for people to travel from one state to another.#Lockdownextention #gh aziabad @myogiadityanath @CMOfficeUP #justiceformigrants",0.0
#shivraj_singh_chouhan_spreading_corona_virus @ChouhanShivraj @DrRPNishank @ABPNews @ndtv @aajtak @TheLallantop The government closed the colleges when there were only few patients of covid-19 in the state but they are reopening when there are approximately 7000 patients.,-0.17500000000000002,"Now government not interested in saving life of common man, they just wanted to make their name in world and they were successful in that with lockdown and no testing, now when the things are getting out of their hand.. they are least bothered ",0.0062500000000000056
"Exactly, people say na Test na kao. Pa corona ba rala mareez owajni. My neighbors , fever jumping from one family member to other yet they totally deny Covid-19",0.041666666666666664,Cc @DhawalPandya6 agreed lockdown is necessary no other option at that time but government is not handling in correct manner,0.03125
Ydi mere pass covid -19 Ka Pura knowledge ho to Corona ki dvai bna skta hu,-0.5,Probably government asking us to live with corona virus. 40 days lockdown didn't helped lot so,0.13636363636363635
"Thanks to the measures against the coronavirus, I'm discovering whole new and beautiful parts of my home town. #nature #belgium #belgie #belgië #belgique #walk #covid19 #covid_19 #corona #coronavirus #wandelen… https://www.instagram.com/p/CA27z0Ll_Ck/?igshid=1rr88xi3ghepx",0.34659090909090906,"Sir,I fully support you for formation of National government. But RSS people will never listen to your proposal.Never.They came to power by tampering EVMs to facilitate the exploitation of India completely by cronies. Now in the cover of lockdown BJP is speeding up the process.",0.1
Saluting true frontline Corona warriors... @Rcwallcity is feeling honored to appreciate and salute the real heroes of this COVID 19 pandemic situation. Momento of appreciation presented to Hon'ble KULDIPSINH JHALA ADM - KUTCH @CollectorKutch @SPWestKutch @binadesai12 @Rotary,0.275,"No one can beat the incompetency of BJP Government which they showed in this crisis. Weather unplanned lockdown, lack of testing, faulty test kits, no relief in economic package BJP failed miserably. High time to think upon our country’s future. #SeedhiBaatPackageBakwas",-0.034999999999999996
"Yeni tip corona virüsü (Covid-19) tedbirleri kapsamında Tükiye’de karantinaya alınan ilk ilçe olan Artvin’in Borçka ilçesinde, İlçe sakinlerinin virüsün yeniden ortaya çıkmasına tepkisi dikkat çekti.",0.0,"The Samaja, 18.5.2020 Government gave relaxation on Lockdown rules for MGNREGA on 15th April. It started with 400 mandays per day and reached 23020 mandays on 16th May in SambalpurDistrict. Its a great help to daily labourers. @CMO_Odisha @MoSarkar5T",0.4
TikTok se corona durante la pandemia de Covid-19 ,0.0,"Opposition blamed @narendramodi government over exit plan from #lockdown but after expiry of #Lockdown3 and fresh guidelines issued by @HMOIndia, Delhi state govt under @ArvindKejriwal not yet issued guidelines, why? No planning?",0.3
